stationId,stationName,latitude,longitude
754,LONZEE,50.55197706629923,4.720151428541853
146,BERTRIX,49.85232574338337,5.268150158432904
66,ANZEGEM,50.833503060446695,3.392847172084267
788,MARCHE-FAM,50.20321569506066,5.314305549244099
835,MILMORT,50.69817964040005,5.566911104405785
532,HAVERSIN,50.2248529224513,5.30063876717516
819,MELSELE,51.261690357038965,4.42794672098202
747,LODELINSART,50.41220705285437,4.437641137969656
968,POIX-ST-HUB,50.019463437274744,5.292645675853185
126,BEAURAING,50.113835526135354,4.957023362536673
1238,WEZEMAAL,50.90358929255643,4.672141055672481
1048,SCHAERBEEK,50.89642423705851,4.483957847188692
58,ANTW-N'DOK'N,51.261690357038965,4.42794672098202
791,MARCH-AU-PT,50.41221701003429,4.394312434115766
798,MARIEMBOURG,50.057799568191655,4.492998249775372
979,QUAREGNON,50.44972826834059,3.85559911208535
1234,WETTEREN,51.00149929084834,3.881915592818521
243,BERCHEM-ST-A,50.873033681208796,4.290747342200437
814,MELKOUWEN,51.073554825164585,4.709356990822304
391,FAMILLEUREUX,50.519411502375476,4.21165452955739
1761,DELTA,50.81920158758551,4.404357132216069
423,FRANCHIMONT,50.490244499849005,5.855783501762831
1160,TUBIZE,50.65091444999998,4.17613214167929
114,BARVAUX,50.28360034529751,5.44035254649835
277,COMBL-TOUR,50.45662378972361,5.567151863844289
1174,VELTEM,50.90055001720875,4.633517445095211
35,ANTOING,50.569648067428595,3.451351534219263
250,CARNIERES,50.45819475895926,4.247606842005879
901,NESSONVAUX,50.56851509165158,5.810268537289398
1135,THEUX,50.52521135946914,5.822584899875551
673,LA LOUV-CTRE,50.47771530433195,4.180068630195054
871,MUIZEN,51.01761866620954,4.483579828080122
325,DIEGEM,50.89062008445345,4.441952580833079
984,QUIEVRAIN,50.41023300761624,3.685859498851384
570,HOBOKEN-POLD,51.183114878956644,4.348667598375479
1005,ROESELARE,50.92110934791895,3.21346951707641
644,KONTICH-LINT,51.15406191789155,4.465214254147388
118,BAS-OHA,50.496828765415096,5.095965480077196
707,LENS,50.58696925909202,3.873974629508699
1146,TIENEN,50.772129497818895,4.994219913271197
27,ANGLEUR,50.61253000192086,5.600948994820556
896,NANINNE,50.41937412405278,4.930310430445866
281,COUILLET,50.40419960613283,4.438439317373349
797,MARIA-AALTER,51.127984351343564,3.329867037752411
368,ERPS-KWERPS,50.90055001720875,4.633517445095211
515,HAM-S-SAMBRE,50.45094942294264,4.662626762258039
1272,ZINGEM,50.930582049355856,3.639434052959724
870,MOUSTIER,50.45281278225799,4.672912869837898
1218,WATERLOO,50.68475914261351,4.37582344502392
