Departure station (id);Departure station;Arrival station (id);Arrival station;Length;geo_point_2d
1245;WILLEBROEK;810;MECHELEN;12.8758237043709;51.02881390534607, 4.413890470642205
188;BOOM;1017;RUISBR-SAUV;2.73383720640504;51.08384665519843, 4.344410410620808
732;LIER;336;DUFFEL;9.639366332510521;51.12495304851908, 4.511329913675023
221;BRUXELLES-ND;227;BRUX-SCHUMAN;5.59752988333056;50.86177983047179, 4.3752661885359725
604;INGELMUNSTER;649;KORTRIJK;11.410691276612301;50.86240226289622, 3.2493700680298727
325;DIEGEM;1663;HAREN;1.72877070005934;50.89146210717731, 4.4305861759077105
325;DIEGEM;810;MECHELEN;17.264923933033398;50.944290113835784, 4.465191469088611
38;ANTW-DAM;61;ANTW-OOST;3.7473550467650396;51.21994336924611, 4.439088597293255
9;AARSCHOT;132;BEGIJNENDIJK;5.27493276125206;51.00566968778886, 4.821297535276272
1061;SCHULEN;523;HASSELT;10.5590895712521;50.948123280240274, 5.255892287838339
726;LIEGE-GUILL;208;BRESSOUX;5.77253291027571;50.62951282812115, 5.588132245710085
504;HALLE;220;BRUXELL-MIDI;13.4121787595619;50.78461176949782, 4.288409388777399
815;MELLE;220;BRUXELL-MIDI;44.9394686380583;50.897446242231055, 4.065386699934558
219;BRU AIRPORT;1663;HAREN;6.41519021387917;50.90314923820591, 4.45028458542168
325;DIEGEM;1192;VILVOORDE;4.87410253374943;50.90408079282371, 4.427725723504221
30;ANTW-HAVEN;819;MELSELE;30.1031691937065;51.26535114599321, 4.28240445830302
1663;HAREN;219;BRU AIRPORT;6.41519021387917;50.90314923820573, 4.450284585421669
1202;VOROUX;208;BRESSOUX;18.6164585037457;50.63069636286923, 5.526550558368494
868;MOUSCRON;160;BISSEGEM;14.4645809008488;50.79467479190882, 3.2264280418360456
1226;WELKENRAEDT;1151;TONGEREN;46.129012917464806;50.738831811786795, 5.749700650263507
223;BRUX-OUEST;455;GENT-ST-P;53.684887290327495;50.9123818399673, 4.0288099603677745
220;BRUXELL-MIDI;725;LIEDEKERKE;20.0048996892178;50.842751629460544, 4.216269338984423
1151;TONGEREN;1226;WELKENRAEDT;46.1290129174649;50.73883181178683, 5.749700650263504
715;LEUVEN;31;ANS;66.2199129490686;50.73811530884174, 5.100172906364506
31;ANS;715;LEUVEN;66.2199129490685;50.73811530884174, 5.100172906364506
841;MOLLEM;821;MERCHTEM;2.45542483750497;50.94327666057636, 4.221738891135661
246;CALLENELLE;958;PERUWELZ;4.9561658557836;50.520528686367086, 3.5592275586425757
457;GENVAL;672;LA HULPE;1.7378342243873102;50.732191727428884, 4.5055716828265115
782;MAFFLE;77;ATH;2.34229208786649;50.62132727350202, 3.788607644602232
1102;STATTE;592;HUY;1.1808527153497;50.52632679475918, 5.226778418301167
157;BILZEN;1151;TONGEREN;10.481805303215701;50.82568343050886, 5.495003656195332
1912;ARCADES;1761;DELTA;1.14022598015542;50.81443691035577, 4.401381944953153
143;BEVERLO;708;LEOPOLDSBURG;3.85702347648524;51.10446393096888, 5.244653500508638
901;NESSONVAUX;421;FRAIPONT;1.5871855508040902;50.56751148663609, 5.732905188494846
1761;DELTA;1912;ARCADES;1.14022598015542;50.81443691035577, 4.401381944953153
952;PAPIGNIES;989;REBAIX;3.6911704595434;50.67466866345055, 3.8085905128509685
578;HOLLEKEN;1079;RHODE-ST-G;2.1774712695498804;50.75787040982693, 4.3588945877882725
754;LONZEE;148;BEUZET;3.00036668872004;50.542480559100866, 4.735175626348108
733;LIERS;470;GLONS;7.21386401964768;50.720081550659415, 5.54557343845397
619;JEMEPPE-S-M;971;PONT-SERAING;0.978975131183195;50.61919965574218, 5.504565263676513
1146;TIENEN;1176;VERTRIJK;7.3744483134838505;50.822024280502426, 4.8812664279468
493;HAACHT;190;BOORTMEERB;3.2721243359677903;50.97360698084757, 4.593485745272848
220;BRUXELL-MIDI;415;FOREST-MIDI;3.42079482176169;50.82352466971106, 4.322808174073912
900;NEERWINDEN;684;LANDEN;3.6837066754134797;50.75813959709301, 5.058682607999545
494;HAALTERT;345;EDE;2.46808674210651;50.90997737869515, 4.004823403071436
427;FROYENNES;560;HERSEAUX;12.3333024539848;50.670343982346076, 3.2990270505493813
107;BALEN;708;LEOPOLDSBURG;8.735108278380679;51.144881720520026, 5.214089112844788
249;CARLSBOURG;951;PALISEUL;1.84270365802114;49.89965118989873, 5.108517889629446
560;HERSEAUX;868;MOUSCRON;3.51888751713172;50.72496486336471, 3.229394150576864
132;BEGIJNENDIJK;187;BOOISCHOT;2.59345466868338;51.02982716690104, 4.786654273020846
1185;VIELSALM;1157;TROIS-PONTS;11.9663248395352;50.3254197173355, 5.898753379021505
347;EICHEM;910;NINOVE;2.93889446771948;50.8329884035052, 4.009421648303825
1278;ZWIJNDRECHT;58;ANTW-N'DOK'N;36.9333251396287;51.26759557390354, 4.308464959035577
736;LIGNY;404;FLEURUS;3.51671691262813;50.49647964300913, 4.556731139231012
1060;SCHOONAARDE;1253;WICHELEN;2.57729646558143;51.00170708115745, 3.9931220416994537
1266;ZELLIK;74;ASSE;5.50058853401637;50.89519385658391, 4.2407868354172615
1091;SLEIDINGE;1843;EVERGEM;3.18706027043334;51.11639437205544, 3.6841874775710948
1157;TROIS-PONTS;1185;VIELSALM;11.9663248395352;50.3254197173355, 5.898753379021505
936;OTTIGNIES;252;CEROUX-MOUST;1.49874937517703;50.66586014819816, 4.571374573020141
118;BAS-OHA;1102;STATTE;2.29071637447212;50.52757202928731, 5.2049740289311845
19;ALKEN;523;HASSELT;6.49428614587748;50.907319100178164, 5.319490215464105
130;BEERVELDE;748;LOKEREN;7.73170875151176;51.09639616928983, 3.932885905460372
27;ANGLEUR;1147;TILFF;6.773363041472391;50.588967019027734, 5.595874957698662
818;MELR-HOTTON;114;BARVAUX;8.6254184264816;50.31801177472987, 5.470189338664005
905;NIEL;188;BOOM;3.2005070275593397;51.101991369427864, 4.3558708334344685
1176;VERTRIJK;1146;TIENEN;7.3744483134838505;50.822024280502426, 4.8812664279468
764;LUCHTBAL;58;ANTW-N'DOK'N;2.0413438005841997;51.25263050395021, 4.4259285960657655
8;AALTER;136;BELLEM;2.92134601367045;51.08799084432625, 3.4675713711468483
142;BERLAAR;814;MELKOUWEN;3.0955368788505297;51.10445391748378, 4.654743025478656
728;LIEGE-CARRE;726;LIEGE-GUILL;1.74582125988393;50.63270562522474, 5.561399870622
267;CH'DFONTAINE;266;CHENEE;3.44558844559281;50.597680885706325, 5.62992176991043
148;BEUZET;1031;ST-D-BOVESSE;1.80135439586103;50.52718924715696, 4.7590287679432866
192;BORNEM;977;PUURS;3.89283715218467;51.08702907932655, 4.261635025252256
704;LEIGNON;257;CHAPOIS;1.31814255121291;50.26517842489933, 5.115989001076955
435;GEDINNE;480;GRAIDE;7.70515278063239;49.95570953270612, 5.005832255999275
1198;VIVILLE;70;ARLON;2.0639221932701997;49.68423066960719, 5.798058948375041
1226;WELKENRAEDT;331;DOLHAIN-GIL;4.86194828782386;50.64578253921641, 5.9546272687004755
725;LIEDEKERKE;318;DENDERLEEUW;2.01733521925494;50.88617841853356, 4.083081510607696
250;CARNIERES;862;MORLANWELZ;1.73800818594006;50.45233163321704, 4.255768321460885
1229;WERVIK;820;MENEN;5.17075143025056;50.789321644446694, 3.0809366540778313
102;BAASRODE-ZD;231;BUGGENHOUT;3.2982533563135097;51.01782592311826, 4.177385069796708
1843;EVERGEM;1091;SLEIDINGE;3.18706027043334;51.11639437205544, 3.6841874775710948
190;BOORTMEERB;493;HAACHT;3.2721243359677903;50.97360698084757, 4.593485745272848
151;BEVEREN(W);906;NIEUWKERKEN;5.93968645843813;51.19715907867027, 4.222494122381686
989;REBAIX;952;PAPIGNIES;3.6911704595434;50.67466866345055, 3.8085905128509685
74;ASSE;841;MOLLEM;3.1887706818953303;50.920906064261345, 4.208223644073865
1168;UCCLE-STALLE;1167;UCCLE-CALEV;1.27315785190399;50.797351549745926, 4.32776407628846
649;KORTRIJK;868;MOUSCRON;12.730555237484198;50.789395672631, 3.226464366500989
438;GEMBLOUX;366;ERNAGE;2.8839986181002;50.58188588012526, 4.678936023817497
1238;WEZEMAAL;9;AARSCHOT;6.32441236336817;50.969357669907055, 4.786443402414151
480;GRAIDE;435;GEDINNE;7.70515278063239;49.95570953270612, 5.005832255999275
840;MOL;436;GEEL;9.09240953433115;51.179666150062765, 5.052343765852812
68;ARCHENNES;433;GASTUCHE;2.36969814004111;50.74392408959586, 4.6591243118089265
259;CHARL-CENTR;258;CHARL-OUEST;1.33247620523115;50.407320319325706, 4.435072326034116
399;FEXHE;1202;VOROUX;2.4397766370117804;50.662124718416734, 5.4141094499589695
786;MARBEHAN;496;HABAY;7.1196425169536495;49.72006755005623, 5.584804380729875
329;DINANT;1255;YVOIR;7.5141961574247;50.291635513491265, 4.893222034427802
404;FLEURUS;747;LODELINSART;8.269628470184351;50.45851638393935, 4.5036016812638175
1167;UCCLE-CALEV;1168;UCCLE-STALLE;1.27315785190399;50.797351549745926, 4.32776407628846
219;BRU AIRPORT;325;DIEGEM;7.06166500407667;50.90181163593566, 4.449001974943211
77;ATH;719;LEUZE;11.9913771722272;50.61519468066922, 3.6964250250909068
446;GENLY;422;FRAMERIES;1.7329080236835;50.397691392373495, 3.9078111146584087
27;ANGLEUR;266;CHENEE;1.0887962411429;50.610442196592174, 5.6079023490504465
974;POULSEUR;375;ESNEUX;3.6197387493268303;50.5149391829739, 5.568827859966619
1226;WELKENRAEDT;1195;VISE;29.667058347973402;50.72850303600841, 5.8544560241401955
331;DOLHAIN-GIL;1226;WELKENRAEDT;4.86194828782386;50.64578253921641, 5.9546272687004755
606;IZEGEM;1005;ROESELARE;6.85973588542648;50.93255708833939, 3.170168641702251
169;BLATON;958;PERUWELZ;5.86332320082063;50.515499398333546, 3.629808312194545
1102;STATTE;118;BAS-OHA;2.29071637447212;50.52757202928731, 5.2049740289311845
747;LODELINSART;404;FLEURUS;8.269628470184351;50.45851638393935, 4.5036016812638175
459;GERONSTERE;1097;SPA;0.758586483166945;50.48985052892362, 5.861005495282056
1018;ROUX;286;COURC-MOTTE;2.17882448001213;50.452892387306186, 4.3963872274394875
1059;SCHENDELBEKE;601;IDEGEM;1.63169265108409;50.79960988759316, 3.910321975285423
147;BERZEE;976;PRY;2.60549807265321;50.27604545114984, 4.417382272844284
100;AYE;532;HAVERSIN;9.32411571935758;50.24284182669195, 5.24824099073428
6;AALST;701;LEDE;4.87963594888531;50.956844035610025, 4.011787240120338
738;LILLOIS;203;BRAINE-L'ALL;4.74825996778155;50.66298997187816, 4.3718098856024685
494;HAALTERT;1228;WELLE;2.10021199750497;50.90516456040626, 4.036310818514933
1150;TOLLEMBEEK;559;HERNE;2.01737848761227;50.73017085381513, 4.003981409981234
25;ANDENNE;262;CHAT-DE-SEIL;1.0121663560788499;50.496990623435586, 5.0888589963581445
66;ANZEGEM;1184;VICHTE;7.34691525359177;50.83122105980077, 3.444377994965092
219;BRU AIRPORT;1048;SCHAERBEEK;9.6292624531481;50.89838700278043, 4.430732799440681
1182;VIANE-MOERB;432;GALMAARDEN;3.5016461789054203;50.7486982440821, 3.941178292976035
258;CHARL-OUEST;259;CHARL-CENTR;1.33247620523115;50.407320319325706, 4.435072326034116
1219;WATERMAEL;183;BOITSFORT;1.80481717228469;50.801686242484124, 4.403325129523633
1088;SINT-NIKLAAS;1128;TEMSE;8.07037132503377;51.15351660375488, 4.184433441731934
138;BELSELE;1073;SINAAI;1.63925546433243;51.14728592979761, 4.0789104211434575
148;BEUZET;754;LONZEE;3.00036668872004;50.542480559100866, 4.735175626348108
102;BAASRODE-ZD;319;DENDERMONDE;3.75975101673125;51.021873267927205, 4.127624198665662
1206;WAARSCHOOT;1091;SLEIDINGE;4.84601460381176;51.13972050392632, 3.640882594156456
67;APPELTERRE;347;EICHEM;1.92040581342835;50.81830689562545, 3.9830964128895823
1274;ZOTTEGEM;873;MUNKZWALM;7.43172118425392;50.86469289078943, 3.776197980072057
742;LINKEBEEK;578;HOLLEKEN;1.28115577821496;50.77024495868168, 4.34737156817352
701;LEDE;1068;SERSKAMP;2.34405051921528;50.977754475064884, 3.9723079095959175
801;MARLOIE;617;ROCH-JEMELLE;5.9602406037975895;50.18105560211271, 5.291000616133162
1248;WONDELGEM;1843;EVERGEM;2.5421946212302102;51.099328816292875, 3.712538034741551
977;PUURS;1017;RUISBR-SAUV;3.1703711852937397;51.07784999903472, 4.305214382132291
1159;TROOZ;267;CH'DFONTAINE;3.58227557418227;50.57927730980482, 5.666056445194795
900;NEERWINDEN;384;EZEMAAL;3.23863700458445;50.76572885803401, 5.014716135426582
462;GHLIN;848;MONS;5.68743336573186;50.476258993102356, 3.9344019971110824
860;MOORTSELE;1056;SCHELDEWIND;1.7538708681514;50.945631379085825, 3.7777206875500355
82;AUVELAIS;404;FLEURUS;9.351732190184642;50.45461601746983, 4.5793993373582484
842;MOMALLE;991;REMICOURT;3.40539191695837;50.674279056068826, 5.344510932990958
591;HUIZINGEN;128;BEERSEL;3.15820688728573;50.757436125479394, 4.284701682204071
433;GASTUCHE;120;BASSE-WAVRE;2.45111612431456;50.72990939772499, 4.6357483139548075
550;HENNUYERES;1160;TUBIZE;5.0293910757206;50.67021988240526, 4.192535454069281
410;FLORIVAL;68;ARCHENNES;0.994703183928227;50.75830402250627, 4.658671830546671
982;QUEVY;446;GENLY;5.73752216531307;50.36704003894795, 3.9157146008557273
920;OBOURG;908;NIMY;3.7061675368328704;50.47179820322271, 3.981507821778043
1218;WATERLOO;203;BRAINE-L'ALL;3.4710712908925;50.70027433843323, 4.379131826118215
209;BRUGELETTE;247;CAMBRON-CAST;1.68391618472181;50.5905923043373, 3.8634912098515244
971;PONT-SERAING;619;JEMEPPE-S-M;0.978975131183195;50.61919965574218, 5.504565263676513
798;MARIEMBOURG;291;COUVIN;5.24895816130638;50.076903972592895, 4.512845206671124
231;BUGGENHOUT;102;BAASRODE-ZD;3.2982533563135097;51.01782592311826, 4.177385069796708
479;GOUY-PIETON;970;PONT-CELLES;3.18330500127959;50.507833602796055, 4.337090398886388
860;MOORTSELE;685;LANDSKOUTER;2.11065015153601;50.96214986278458, 3.785551371094152
328;DILBEEK;1087;ST-M-BODEGEM;2.76324682227273;50.86784826776146, 4.224333600869691
970;PONT-CELLES;479;GOUY-PIETON;3.18330500127959;50.507833602796055, 4.337090398886388
68;ARCHENNES;410;FLORIVAL;0.994703183928227;50.75830402250627, 4.658671830546671
634;KAP-O-D-BOS;751;LONDERZEEL;4.36313296194644;51.00955265105249, 4.327834397543476
1262;ZEEBR-DORP;743;LISSEWEGE;3.99772472835066;51.31314022286867, 3.191058974281943
1270;ZICHEM;1134;TESTELT;2.94476642881768;51.00878154398619, 4.966637152207049
136;BELLEM;8;AALTER;2.92134601367045;51.08799084432625, 3.4675713711468483
1723;ZEEBR-STRAND;743;LISSEWEGE;3.37580338078681;51.30969665072242, 3.190500507577958
1066;SCHELLE;905;NIEL;1.85137330615605;51.11734711248472, 4.337647332931579
590;HOVE;866;M-OUDE GOD;2.0915590842501603;51.16291422069462, 4.460279669298646
730;LIEGE-ST-LAM;562;HERSTAL;3.91753917842682;50.654101172472245, 5.597431274092607
288;COUR-HEURE;514;HAM-S-HEURE;2.3982509336011897;50.31075438783992, 4.398717604372781
286;COURC-MOTTE;768;LUTTRE;5.51354406189795;50.485676323583334, 4.393170986841423
1005;ROESELARE;724;LICHTERVELDE;8.69129447170781;50.98850278517619, 3.1259400287611747
989;REBAIX;77;ATH;4.84941228367382;50.64215202386564, 3.7776815287356604
486;GROENENDAAL;572;HOEILAART;1.4372609548952;50.763165317714076, 4.45839290874061
751;LONDERZEEL;781;MALDEREN;4.63667129087943;51.01243607480529, 4.264201843232561
216;BRUX-CONGRES;221;BRUXELLES-ND;0.943358352388166;50.8556291587779, 4.361903839042669
247;CAMBRON-CAST;707;LENS;3.77635082246385;50.57422317390527, 3.889927644127568
751;LONDERZEEL;634;KAP-O-D-BOS;4.36313296194644;51.00955265105249, 4.327834397543476
1152;TORHOUT;1261;ZEDELGEM;7.9836934878512;51.09595450797151, 3.1339622993336507
1730;SINT-GILLIS;319;DENDERMONDE;1.17647508251223;51.023376460032836, 4.109322024489874
190;BOORTMEERB;566;HEVER;2.83576825819117;50.989152213147925, 4.55738205593974
147;BERZEE;288;COUR-HEURE;2.31772383066874;50.29186025343689, 4.395707381474245
931;OOSTKAMP;127;BEERNEM;5.83862609468763;51.14096047870305, 3.293692288704566
1139;THUIN;585;HOURPES;3.24824855788172;50.35033542499596, 4.303212168191932
541;HEIST-BERG;814;MELKOUWEN;3.59507362650207;51.084357752351416, 4.690281618428599
1154;TOURNAI;427;FROYENNES;2.84953457051014;50.621693192984246, 3.3717503706094747
700;CAMPINAIRE;392;FARCIENNES;0.940344439715458;50.425966391554645, 4.548044876860959
1666;OVERPELT;899;NEERPELT;1.47197082157592;51.21716713301428, 5.431518718888051
1187;V-POMMEROEUL;519;HARCHIES;2.6458555457356403;50.47309900381949, 3.7117451807857997
699;LEBBEKE;542;HEIZIJDE;2.36571458561635;50.99653689194327, 4.145873018203395
365;EREMBODEGEM;318;DENDERLEEUW;3.39220447147905;50.90387023947304, 4.061323964975107
939;OUDENAARDE;1076;ST-D-BOEKEL;7.50625275272035;50.863790030713425, 3.648819798778291
189;BOONDAEL;1912;ARCADES;0.922614517461714;50.80580874530859, 4.396015681245376
1212;WAREGEM;317;DEINZE;12.298373367423402;50.93647339707538, 3.4796280120684537
1147;TILFF;827;MERY;3.12235851097456;50.55944140745596, 5.5781758907097005
541;HEIST-BERG;187;BOOISCHOT;5.98940128980416;51.05555399694361, 4.741091933206842
684;LANDEN;900;NEERWINDEN;3.6837066754134797;50.75813959709301, 5.058682607999545
1666;OVERPELT;750;LOMMEL;7.88020701392755;51.213539320415265, 5.366831650400503
1151;TONGEREN;157;BILZEN;10.481805303215701;50.82568343050886, 5.495003656195332
471;GODARVILLE;784;MANAGE;4.44363329589168;50.49596930218277, 4.2617299904301635
66;ANZEGEM;939;OUDENAARDE;8.24665566305924;50.835564484703944, 3.5487339848514328
1048;SCHAERBEEK;1663;HAREN;6.07378227789177;50.89076725203895, 4.405810647003902
1058;SCHELLEBELLE;1234;WETTEREN;2.79693611845541;51.003030105856986, 3.901635934398254
864;DEURNESTWG;866;M-OUDE GOD;1.3045476632576198;51.17722477353391, 4.451503456204706
906;NIEUWKERKEN;151;BEVEREN(W);5.93968645843813;51.19715907867027, 4.222494122381686
896;NANINNE;313;DAVE-ST-MART;3.51192077469265;50.424219030322014, 4.907251798219151
326;DIEST;1270;ZICHEM;5.067859872733931;50.99647493128669, 5.018034225253127
1206;WAARSCHOOT;346;EEKLO;4.0324086861153905;51.16724827923279, 3.5951318549764295
619;JEMEPPE-S-M;401;FLEMALLE-GDE;1.8992367711934202;50.612133151432445, 5.48924651016581
438;GEMBLOUX;255;CHAP-DIEU;1.83128787667431;50.564911213619865, 4.697481231536533
75;ASSESSE;405;FLOREE;2.87159718009464;50.36428408526749, 5.039565803648768
832;MEVERG-ATTRE;209;BRUGELETTE;1.5782165296289699;50.597117293804565, 3.8429302734242388
539;HEIDE;637;KIJKUIT;1.61098002352575;51.37217997721423, 4.464460686092282
764;LUCHTBAL;37;ANTWERPEN-C;3.02424434939072;51.230191295685024, 4.423636765580954
423;FRANCHIMONT;1135;THEUX;1.38166837331015;50.53049135735151, 5.818381708828037
589;HOUYET;126;BEAURAING;9.73342940130064;50.15372597450995, 4.982283235134702
1160;TUBIZE;550;HENNUYERES;5.0293910757206;50.67021988240526, 4.192535454069281
1076;ST-D-BOEKEL;939;OUDENAARDE;7.50625275272035;50.863790030713425, 3.648819798778291
1348;BERINGEN;565;HEUSDEN;3.4859826650309;51.042889432202536, 5.257883819137972
1187;V-POMMEROEUL;1034;ST-GHISLAIN;7.84646394155818;50.453768028287364, 3.7728367570955905
10;AARSELE;1145;TIELT;6.40420595217736;50.98866939077634, 3.3734139345519134
1097;SPA;423;FRANCHIMONT;6.096324554447641;50.50030930350234, 5.832924941411228
247;CAMBRON-CAST;209;BRUGELETTE;1.68391618472181;50.5905923043373, 3.8634912098515244
635;KESSEL;907;NIJLEN;3.3809035938469503;51.15626131588654, 4.641312719729811
223;BRUX-OUEST;2089;ANDERLECHT;5.74352256405749;50.82851259849212, 4.313997916571012
317;DEINZE;10;AARSELE;8.383183688507101;50.97909848429431, 3.476945743205856
507;HAMBOS;1242;WIJGMAAL;3.52628096662913;50.93387978760099, 4.681993894713398
371;ERQUEL-VILL;369;ERQUELINNES;1.33171435080629;50.30694493185445, 4.121867129525009
841;MOLLEM;74;ASSE;3.1887706818953303;50.920906064261345, 4.208223644073865
701;LEDE;6;AALST;4.87963594888531;50.956844035610025, 4.011787240120338
1134;TESTELT;1270;ZICHEM;2.94476642881768;51.00878154398619, 4.966637152207049
1093;SOLRE-SAMBRE;664;LABUISSIERE;2.04945137397069;50.31450873893292, 4.172411229236345
579;HONY;827;MERY;1.47795494158508;50.543265619212605, 5.581748832081814
908;NIMY;848;MONS;2.23928850951676;50.46349808193403, 3.949197796072739
336;DUFFEL;1083;ST-KAT-WAVER;2.33836179671462;51.0814630323527, 4.495166600314349
262;CHAT-DE-SEIL;25;ANDENNE;1.0121663560788499;50.496990623435586, 5.0888589963581445
203;BRAINE-L'ALL;738;LILLOIS;4.74825996778155;50.66298997187816, 4.3718098856024685
768;LUTTRE;970;PONT-CELLES;2.3339924219211396;50.5104841336671, 4.369270534606617
235;BURST;110;BAMBRUGGE;1.3335925030828;50.90976029934375, 3.928671229928757
412;FONTAINE-VAL;664;LABUISSIERE;1.8562334767866902;50.31823789261201, 4.199083068794854
106;BALEGEM-ZUID;1274;ZOTTEGEM;3.62273157968346;50.88530231301668, 3.811514174356411
158;BINCHE;720;LEVAL;3.81710479279515;50.418137048012674, 4.192949882721958
138;BELSELE;1088;SINT-NIKLAAS;4.4365950193757095;51.16122215392683, 4.1161752065767985
685;LANDSKOUTER;860;MOORTSELE;2.11065015153601;50.96214986278458, 3.785551371094152
951;PALISEUL;249;CARLSBOURG;1.84270365802114;49.89965118989873, 5.108517889629446
324;DIEPENBEEK;523;HASSELT;7.12542068250409;50.9214811312723, 5.3704397851734695
910;NINOVE;347;EICHEM;2.93889446771948;50.8329884035052, 4.009421648303825
1128;TEMSE;1088;SINT-NIKLAAS;8.07037132503377;51.15351660375488, 4.184433441731934
1207;WALCOURT;1254;YVES-GOMEZEE;5.329023676972319;50.245328387236, 4.4600846584788965
692;LA ROCHE;1189;VILLERS-LA-V;3.84487617823721;50.59346869408318, 4.533306180450321
1230;WESPEL-TILD;507;HAMBOS;2.38385647649375;50.95151268811129, 4.650543442175028
704;LEIGNON;272;CINEY;3.11462254438189;50.27824272634302, 5.097355357911391
474;GONTRODE;685;LANDSKOUTER;1.25201773339745;50.975188670043764, 3.796483574289894
896;NANINNE;1043;SART-BERNARD;1.93451963935651;50.41266241470908, 4.939194075690524
958;PERUWELZ;169;BLATON;5.86332320082063;50.515499398333546, 3.629808312194545
434;GAVERE-ASPER;351;EKE-NAZARETH;3.54602621727027;50.94594758012391, 3.6332137473250876
418;FORRIERES;489;GRUPONT;5.65674918607321;50.11208046290667, 5.288885538169144
1272;ZINGEM;348;EINE;4.80271084601572;50.88894216962507, 3.636819546196751
427;FROYENNES;1154;TOURNAI;2.84953457051014;50.621693192984246, 3.3717503706094747
629;JUSLENVILLE;1135;THEUX;0.983034769606415;50.54031044318645, 5.812555389439774
542;HEIZIJDE;933;OPWIJK;2.6698716059344;50.98108810130469, 4.172080452655247
1150;TOLLEMBEEK;432;GALMAARDEN;2.1968143403725797;50.740071917102924, 3.97903558935048
1149;TILLY;1189;VILLERS-LA-V;3.38746842758513;50.56963314594156, 4.5488718663671595
250;CARNIERES;962;PIETON;2.3463443377611304;50.44043464660334, 4.274684413822367
35;ANTOING;1154;TOURNAI;7.2612582506648895;50.59844061293452, 3.424763097073793
203;BRAINE-L'ALL;1218;WATERLOO;3.4710712908925;50.70027433843323, 4.379131826118215
100;AYE;801;MARLOIE;2.77336160462047;50.21438478768934, 5.31019030037556
34;ANSEREMME;442;GENDRON-CELL;7.05202716100634;50.22075859019033, 4.926690130664421
1232;WOLFSTEE;199;BOUWEL;2.9683843944033;51.16735727116611, 4.768659505578626
266;CHENEE;27;ANGLEUR;1.0887962411429;50.610442196592174, 5.6079023490504465
455;GENT-ST-P;320;DE PINTE;6.53827221648006;51.022280186013425, 3.6816295124034935
632;KAPELLEN;1084;ST-MARIABURG;2.37054427321055;51.30321580003788, 4.432171692112015
724;LICHTERVELDE;1145;TIELT;17.1185449912703;50.99330217163816, 3.2218412772853373
600;IDDERGEM;318;DENDERLEEUW;1.89724377723968;50.884740575009296, 4.073009996718941
798;MARIEMBOURG;961;PHILIPPEVILL;13.2194557277946;50.143835297802376, 4.507876599778667
74;ASSE;1266;ZELLIK;5.50058853401637;50.89519385658391, 4.2407868354172615
501;HAININ;195;BOUSSU;2.25671910194005;50.431983729948726, 3.781396078187458
16;AISEAU;392;FARCIENNES;2.7331826844654503;50.43305665856462, 4.5680264074009385
1228;WELLE;494;HAALTERT;2.10021199750497;50.90516456040626, 4.036310818514933
1125;TAMINES;16;AISEAU;1.79604370104547;50.43001537901756, 4.59673017606216
542;HEIZIJDE;699;LEBBEKE;2.36571458561635;50.99653689194327, 4.145873018203395
107;BALEN;840;MOL;4.86503629676836;51.18292006173814, 5.141035158743524
218;BRUXELL-LUX;380;ETTERBEEK;2.33888870383221;50.829500344083016, 4.381025040690125
726;LIEGE-GUILL;1063;SCLESSIN;2.8097577882607;50.61526274878356, 5.567587801140194
510;HAMOIR;1113;SY;4.02315069741812;50.41666771173069, 5.520092045171864
189;BOONDAEL;824;VIVIER D'OIE;1.6506849367613199;50.797642507362205, 4.384407254114568
502;HALANZY;1194;VIRTON;16.6111227739425;49.55300752196852, 5.629743960275536
1235;WEVELGEM;160;BISSEGEM;3.3658791926419798;50.818885705757346, 3.2031093563315824
601;IDEGEM;1256;ZANDBERGEN;2.66866093009551;50.80592740590775, 3.938906753765522
562;HERSTAL;835;MILMORT;4.79831140336085;50.674000164714215, 5.6123865732435485
1253;WICHELEN;1058;SCHELLEBELLE;3.7556049826404503;51.002431835866666, 3.9481562871705003
1230;WESPEL-TILD;493;HAACHT;1.9312125727601799;50.96290979777537, 4.62572883571167
227;BRUX-SCHUMAN;1767;BOCKSTAEL;5.68193225848344;50.865485698704994, 4.372305179321736
1767;BOCKSTAEL;227;BRUX-SCHUMAN;5.68193225848343;50.865485698704994, 4.372305179321736
84;AYWAILLE;992;COO;23.9314891214335;50.43029421856719, 5.772307676315353
205;BRAINE-LE-CT;550;HENNUYERES;5.8384131826573205;50.62701303188348, 4.158201407881109
628;JURBISE;707;LENS;3.45550373911328;50.544114205784346, 3.910366505058906
739;LIMAL;936;OTTIGNIES;2.5047312675645697;50.68196661666898, 4.569961118515296
520;HARELBEKE;649;KORTRIJK;5.04642023556063;50.83757409265821, 3.292494964297192
1224;WEERDE;810;MECHELEN;4.736951278110561;50.998588679018525, 4.475923464407026
539;HEIDE;632;KAPELLEN;6.08510278811939;51.33949082739389, 4.446832174833607
632;KAPELLEN;539;HEIDE;6.08510278811939;51.33949082739389, 4.446832174833607
1082;ST-JOR-WEERT;954;PECROT;2.49620838192776;50.79022372799072, 4.650313135087112
455;GENT-ST-P;2089;ANDERLECHT;47.9414990475183;50.92113261434061, 3.999059978838729
220;BRUXELL-MIDI;223;BRUX-OUEST;3.69516481897967;50.83786288162233, 4.323798219100443
902;NEUFVILLES;1092;SOIGNIES;5.3183000703918895;50.559209946054985, 4.039666174676471
287;COURRIERE;1043;SART-BERNARD;4.465825097347589;50.40139092925471, 4.9748153267168504
